Device	IP Address	MAC Address	Interface
emh-core-c4k-2	10.111.193.87	d89e.f385.46f2	Vlan108
emh-core-c4k-1	10.111.193.88	b885.849f.0300	Vlan108
emh-core-c4k-2	10.111.193.88	b885.849f.0300	Vlan108
emh-core-c4k-1	10.111.193.90	c434.6b6a.072d	Vlan108
emh-core-c4k-2	10.111.193.90	c434.6b6a.072d	Vlan108
emh-core-c4k-1	10.111.193.91	b885.84a0.d91f	Vlan108
emh-core-c4k-2	10.111.193.91	b885.84a0.d91f	Vlan108
emh-core-c4k-1	10.111.193.97	e454.e8a5.ba7b	Vlan108
emh-core-c4k-2	10.111.193.97	e454.e8a5.ba7b	Vlan108
emh-core-c4k-1	10.111.193.98	d89e.f383.295f	Vlan108
emh-core-c4k-2	10.111.193.98	d89e.f383.295f	Vlan108
emh-core-c4k-1	10.111.193.99	1c66.6d8a.68dd	Vlan108
emh-core-c4k-2	10.111.193.99	1c66.6d8a.68dd	Vlan108
emh-core-c4k-1	10.111.194.1	8cdc.d426.81aa	Vlan108
emh-core-c4k-2	10.111.194.1	8cdc.d426.81aa	Vlan108
emh-core-c4k-1	10.111.194.103	1c66.6d8a.69dc	Vlan108
emh-core-c4k-2	10.111.194.103	1c66.6d8a.69dc	Vlan108
emh-core-c4k-1	10.111.194.104	d89e.f399.066b	Vlan108
emh-core-c4k-2	10.111.194.104	d89e.f399.066b	Vlan108
emh-core-c4k-1	10.111.194.107	d89e.f399.8fa7	Vlan108
emh-core-c4k-2	10.111.194.107	d89e.f399.8fa7	Vlan108
emh-core-c4k-1	10.111.194.108	6451.065f.7634	Vlan108
emh-core-c4k-2	10.111.194.108	6451.065f.7634	Vlan108
emh-core-c4k-1	10.111.194.109	b885.84a0.c614	Vlan108
emh-core-c4k-2	10.111.194.109	b885.84a0.c614	Vlan108
emh-core-c4k-1	10.111.194.110	c434.6b6a.0714	Vlan108
emh-core-c4k-2	10.111.194.110	c434.6b6a.0714	Vlan108
emh-core-c4k-1	10.111.194.111	d89e.f380.87cd	Vlan108
emh-core-c4k-2	10.111.194.111	d89e.f380.87cd	Vlan108
emh-core-c4k-1	10.111.194.112	d89e.f380.86b7	Vlan108
emh-core-c4k-2	10.111.194.112	d89e.f380.86b7	Vlan108
emh-core-c4k-1	10.111.194.116	a0d3.c10e.b83a	Vlan108
emh-core-c4k-2	10.111.194.116	a0d3.c10e.b83a	Vlan108
emh-core-c4k-1	10.111.194.119	6c0b.846c.4dd9	Vlan108
emh-core-c4k-2	10.111.194.119	6c0b.846c.4dd9	Vlan108
emh-core-c4k-1	10.111.194.12	34e6.d771.fc24	Vlan108
emh-core-c4k-2	10.111.194.12	34e6.d771.fc24	Vlan108
emh-core-c4k-1	10.111.194.121	b885.84a0.d940	Vlan108
emh-core-c4k-2	10.111.194.121	b885.84a0.d940	Vlan108
emh-core-c4k-1	10.111.194.123	b885.849f.0502	Vlan108
emh-core-c4k-2	10.111.194.123	b885.849f.0502	Vlan108
emh-core-c4k-1	10.111.194.131	8cdc.d427.5945	Vlan108
emh-core-c4k-2	10.111.194.131	8cdc.d427.5945	Vlan108
emh-core-c4k-1	10.111.194.135	8cdc.d423.1581	Vlan108
emh-core-c4k-2	10.111.194.135	8cdc.d423.1581	Vlan108
emh-core-c4k-1	10.111.194.140	8cdc.d425.dfea	Vlan108
emh-core-c4k-2	10.111.194.140	8cdc.d425.dfea	Vlan108
emh-core-c4k-1	10.111.194.142	6c2b.59dd.61da	Vlan108
emh-core-c4k-2	10.111.194.142	6c2b.59dd.61da	Vlan108
emh-core-c4k-1	10.111.194.143	e4b9.7a73.e0ef	Vlan108
emh-core-c4k-2	10.111.194.143	e4b9.7a73.e0ef	Vlan108
emh-core-c4k-1	10.111.194.144	8cdc.d424.c8bc	Vlan108
emh-core-c4k-2	10.111.194.144	8cdc.d424.c8bc	Vlan108
emh-core-c4k-1	10.111.194.145	d89e.f388.4b51	Vlan108
emh-core-c4k-2	10.111.194.145	d89e.f388.4b51	Vlan108
emh-core-c4k-1	10.111.194.15	6451.063c.cdb3	Vlan108
emh-core-c4k-2	10.111.194.15	6451.063c.cdb3	Vlan108
emh-core-c4k-1	10.111.194.150	8cdc.d429.c331	Vlan108
emh-core-c4k-2	10.111.194.150	8cdc.d429.c331	Vlan108
emh-core-c4k-1	10.111.194.151	d89e.f383.309b	Vlan108
emh-core-c4k-2	10.111.194.151	d89e.f383.309b	Vlan108
emh-core-c4k-1	10.111.194.152	1065.3005.a848	Vlan108
emh-core-c4k-2	10.111.194.152	1065.3005.a848	Vlan108
emh-core-c4k-1	10.111.194.155	ecb1.d72e.7a35	Vlan108
emh-core-c4k-2	10.111.194.155	ecb1.d72e.7a35	Vlan108
emh-core-c4k-1	10.111.194.159	b885.84a0.cfe0	Vlan108
emh-core-c4k-2	10.111.194.159	b885.84a0.cfe0	Vlan108
emh-core-c4k-1	10.111.194.167	6c2b.59e8.a329	Vlan108
emh-core-c4k-2	10.111.194.167	6c2b.59e8.a329	Vlan108
emh-core-c4k-1	10.111.194.170	b885.84a0.bfb1	Vlan108
emh-core-c4k-2	10.111.194.170	b885.84a0.bfb1	Vlan108
emh-core-c4k-1	10.111.194.178	6c2b.59f0.5042	Vlan108
emh-core-c4k-2	10.111.194.178	6c2b.59f0.5042	Vlan108
emh-core-c4k-1	10.111.194.179	14b3.1f2d.4034	Vlan108
emh-core-c4k-2	10.111.194.179	14b3.1f2d.4034	Vlan108
emh-core-c4k-1	10.111.194.183	8cdc.d424.c911	Vlan108
emh-core-c4k-2	10.111.194.183	8cdc.d424.c911	Vlan108
emh-core-c4k-1	10.111.194.185	6c0b.846c.4a26	Vlan108
emh-core-c4k-2	10.111.194.185	6c0b.846c.4a26	Vlan108
emh-core-c4k-1	10.111.194.188	d89e.f39a.2c39	Vlan108
emh-core-c4k-2	10.111.194.188	d89e.f39a.2c39	Vlan108
emh-core-c4k-1	10.111.194.190	54bf.6492.ce36	Vlan108
emh-core-c4k-2	10.111.194.190	54bf.6492.ce36	Vlan108
emh-core-c4k-1	10.111.194.191	b885.849e.d8df	Vlan108
emh-core-c4k-2	10.111.194.191	b885.849e.d8df	Vlan108
emh-core-c4k-1	10.111.194.192	6c2b.59f1.bdf6	Vlan108
emh-core-c4k-2	10.111.194.192	6c2b.59f1.bdf6	Vlan108
emh-core-c4k-1	10.111.194.193	1c66.6d8a.ab8d	Vlan108
emh-core-c4k-2	10.111.194.193	1c66.6d8a.ab8d	Vlan108
emh-core-c4k-1	10.111.194.196	1c66.6d8a.69e3	Vlan108
emh-core-c4k-2	10.111.194.196	1c66.6d8a.69e3	Vlan108
emh-core-c4k-1	10.111.194.199	6c2b.59f0.5bc9	Vlan108
emh-core-c4k-2	10.111.194.199	6c2b.59f0.5bc9	Vlan108
emh-core-c4k-1	10.111.194.202	54ee.756b.7b69	Vlan108
emh-core-c4k-2	10.111.194.202	54ee.756b.7b69	Vlan108
emh-core-c4k-1	10.111.194.207	0013.65ff.3845	Vlan108
emh-core-c4k-2	10.111.194.207	0013.65ff.3845	Vlan108
emh-core-c4k-1	10.111.194.209	8cdc.d426.80da	Vlan108
emh-core-c4k-2	10.111.194.209	8cdc.d426.80da	Vlan108
emh-core-c4k-1	10.111.194.214	d89e.f399.8e49	Vlan108
emh-core-c4k-2	10.111.194.214	d89e.f399.8e49	Vlan108
emh-core-c4k-1	10.111.194.216	0021.e1ff.339f	Vlan108
emh-core-c4k-2	10.111.194.216	0021.e1ff.339f	Vlan108
emh-core-c4k-1	10.111.194.219	54ee.7575.c2ed	Vlan108
emh-core-c4k-2	10.111.194.219	54ee.7575.c2ed	Vlan108
emh-core-c4k-1	10.111.194.22	1c66.6d8a.b3cd	Vlan108
emh-core-c4k-2	10.111.194.22	1c66.6d8a.b3cd	Vlan108
emh-core-c4k-1	10.111.194.221	c434.6b6c.02e7	Vlan108
emh-core-c4k-2	10.111.194.221	c434.6b6c.02e7	Vlan108
emh-core-c4k-1	10.111.194.223	6c0b.8492.5a05	Vlan108
emh-core-c4k-2	10.111.194.223	6c0b.8492.5a05	Vlan108
emh-core-c4k-1	10.111.194.230	b885.84a0.d293	Vlan108
emh-core-c4k-2	10.111.194.230	b885.84a0.d293	Vlan108
emh-core-c4k-1	10.111.194.231	54bf.6497.a9e9	Vlan108
emh-core-c4k-2	10.111.194.231	54bf.6497.a9e9	Vlan108
emh-core-c4k-1	10.111.194.240	1c66.6d8a.68b3	Vlan108
emh-core-c4k-2	10.111.194.240	1c66.6d8a.68b3	Vlan108
emh-core-c4k-1	10.111.194.242	d89e.f39a.8c06	Vlan108
emh-core-c4k-2	10.111.194.242	d89e.f39a.8c06	Vlan108
emh-core-c4k-1	10.111.194.245	6c0b.846a.7dca	Vlan108
emh-core-c4k-2	10.111.194.245	6c0b.846a.7dca	Vlan108
emh-core-c4k-1	10.111.194.251	d89e.f380.8e49	Vlan108
emh-core-c4k-2	10.111.194.251	d89e.f380.8e49	Vlan108
emh-core-c4k-1	10.111.194.253	d89e.f39a.3a0f	Vlan108
emh-core-c4k-2	10.111.194.253	d89e.f39a.3a0f	Vlan108
emh-core-c4k-1	10.111.194.29	a0d3.c125.9dd8	Vlan108
emh-core-c4k-2	10.111.194.29	a0d3.c125.9dd8	Vlan108
emh-core-c4k-1	10.111.194.3	6451.0661.213c	Vlan108
emh-core-c4k-2	10.111.194.3	6451.0661.213c	Vlan108
emh-core-c4k-1	10.111.194.31	8cdc.d423.1215	Vlan108
emh-core-c4k-2	10.111.194.31	8cdc.d423.1215	Vlan108
emh-core-c4k-1	10.111.194.33	6c0b.846a.7c6b	Vlan108
emh-core-c4k-2	10.111.194.33	6c0b.846a.7c6b	Vlan108
emh-core-c4k-1	10.111.194.38	3c2c.30c8.b5a2	Vlan108
emh-core-c4k-2	10.111.194.38	3c2c.30c8.b5a2	Vlan108
emh-core-c4k-1	10.111.194.39	1c66.6d8a.7d04	Vlan108
emh-core-c4k-2	10.111.194.39	1c66.6d8a.7d04	Vlan108
emh-core-c4k-1	10.111.194.48	6c0b.846a.78cb	Vlan108
emh-core-c4k-2	10.111.194.48	6c0b.846a.78cb	Vlan108
emh-core-c4k-1	10.111.194.5	1c66.6d8a.6921	Vlan108
emh-core-c4k-2	10.111.194.5	1c66.6d8a.6921	Vlan108
emh-core-c4k-1	10.111.194.51	c434.6b6a.0a24	Vlan108
emh-core-c4k-2	10.111.194.51	c434.6b6a.0a24	Vlan108
emh-core-c4k-1	10.111.194.56	54ee.7578.e789	Vlan108
emh-core-c4k-2	10.111.194.56	54ee.7578.e789	Vlan108
emh-core-c4k-1	10.111.194.64	d8cb.8a92.d3f2	Vlan108
emh-core-c4k-2	10.111.194.64	d8cb.8a92.d3f2	Vlan108
emh-core-c4k-1	10.111.194.65	d8cb.8a92.d377	Vlan108
emh-core-c4k-2	10.111.194.65	d8cb.8a92.d377	Vlan108
emh-core-c4k-1	10.111.194.7	b885.849e.aa7f	Vlan108
emh-core-c4k-2	10.111.194.7	b885.849e.aa7f	Vlan108
emh-core-c4k-1	10.111.194.71	d89e.f398.e3af	Vlan108
emh-core-c4k-2	10.111.194.71	d89e.f398.e3af	Vlan108
emh-core-c4k-1	10.111.194.8	6c2b.59d6.0253	Vlan108
emh-core-c4k-2	10.111.194.8	6c2b.59d6.0253	Vlan108
emh-core-c4k-1	10.111.194.81	1c66.6d8a.6a45	Vlan108
emh-core-c4k-2	10.111.194.81	1c66.6d8a.6a45	Vlan108
emh-core-c4k-1	10.111.194.82	d89e.f39a.8ada	Vlan108
emh-core-c4k-2	10.111.194.82	d89e.f39a.8ada	Vlan108
emh-core-c4k-1	10.111.194.85	d89e.f399.8e13	Vlan108
emh-core-c4k-2	10.111.194.85	d89e.f399.8e13	Vlan108
emh-core-c4k-1	10.111.194.87	1c66.6d8a.b446	Vlan108
emh-core-c4k-2	10.111.194.87	1c66.6d8a.b446	Vlan108
emh-core-c4k-1	10.111.194.88	8cdc.d423.1537	Vlan108
emh-core-c4k-2	10.111.194.88	8cdc.d423.1537	Vlan108
emh-core-c4k-1	10.111.194.9	b885.849f.0206	Vlan108
emh-core-c4k-2	10.111.194.9	b885.849f.0206	Vlan108
emh-core-c4k-1	10.111.194.91	54bf.6499.aa95	Vlan108
emh-core-c4k-2	10.111.194.91	54bf.6499.aa95	Vlan108
emh-core-c4k-1	10.111.194.94	6c0b.846a.76ef	Vlan108
emh-core-c4k-2	10.111.194.94	6c0b.846a.76ef	Vlan108
emh-core-c4k-1	10.111.194.99	6c0b.8492.546b	Vlan108
emh-core-c4k-2	10.111.194.99	6c0b.8492.546b	Vlan108
emh-core-c4k-1	10.111.195.0	d89e.f37c.0aa4	Vlan108
emh-core-c4k-2	10.111.195.0	d89e.f37c.0aa4	Vlan108
emh-core-c4k-1	10.111.195.1	98fa.9b50.eb18	Vlan108
emh-core-c4k-2	10.111.195.1	98fa.9b50.eb18	Vlan108
emh-core-c4k-1	10.111.195.102	8cdc.d427.59be	Vlan108
emh-core-c4k-2	10.111.195.102	8cdc.d427.59be	Vlan108
emh-core-c4k-1	10.111.195.109	6c0b.846c.4e1e	Vlan108
emh-core-c4k-2	10.111.195.109	6c0b.846c.4e1e	Vlan108
emh-core-c4k-1	10.111.195.112	6c0b.846a.77a3	Vlan108
emh-core-c4k-2	10.111.195.112	6c0b.846a.77a3	Vlan108
emh-core-c4k-1	10.111.195.114	98fa.9b4b.55e3	Vlan108
emh-core-c4k-2	10.111.195.114	98fa.9b4b.55e3	Vlan108
emh-core-c4k-1	10.111.195.124	0001.6cd8.3091	Vlan108
emh-core-c4k-2	10.111.195.124	0001.6cd8.3091	Vlan108
emh-core-c4k-1	10.111.195.125	d8cb.8a92.d48a	Vlan108
emh-core-c4k-2	10.111.195.125	d8cb.8a92.d48a	Vlan108
emh-core-c4k-1	10.111.195.127	8851.fb71.07ee	Vlan108
emh-core-c4k-2	10.111.195.127	8851.fb71.07ee	Vlan108
emh-core-c4k-1	10.111.195.128	6c0b.846c.4a01	Vlan108
emh-core-c4k-2	10.111.195.128	6c0b.846c.4a01	Vlan108
emh-core-c4k-1	10.111.195.129	ecb1.d74b.4b93	Vlan108
emh-core-c4k-2	10.111.195.129	ecb1.d74b.4b93	Vlan108
emh-core-c4k-1	10.111.195.131	8cdc.d423.1263	Vlan108
emh-core-c4k-2	10.111.195.131	8cdc.d423.1263	Vlan108
emh-core-c4k-1	10.111.195.135	6c0b.8492.5824	Vlan108
emh-core-c4k-2	10.111.195.135	6c0b.8492.5824	Vlan108
emh-core-c4k-1	10.111.195.137	6c2b.59dc.d219	Vlan108
emh-core-c4k-2	10.111.195.137	6c2b.59dc.d219	Vlan108
emh-core-c4k-1	10.111.195.144	6c2b.59f1.e9ad	Vlan108
emh-core-c4k-2	10.111.195.144	6c2b.59f1.e9ad	Vlan108
emh-core-c4k-1	10.111.195.145	6c0b.846c.4e1c	Vlan108
emh-core-c4k-2	10.111.195.145	6c0b.846c.4e1c	Vlan108
emh-core-c4k-1	10.111.195.146	8cdc.d425.dfc6	Vlan108
emh-core-c4k-2	10.111.195.146	8cdc.d425.dfc6	Vlan108
emh-core-c4k-1	10.111.195.147	d89e.f398.9384	Vlan108
emh-core-c4k-2	10.111.195.147	d89e.f398.9384	Vlan108
emh-core-c4k-1	10.111.195.149	d89e.f383.3398	Vlan108
emh-core-c4k-2	10.111.195.149	d89e.f383.3398	Vlan108
emh-core-c4k-1	10.111.195.153	6451.065f.733e	Vlan108
emh-core-c4k-2	10.111.195.153	6451.065f.733e	Vlan108
emh-core-c4k-1	10.111.195.158	6c0b.846c.4dfc	Vlan108
emh-core-c4k-2	10.111.195.158	6c0b.846c.4dfc	Vlan108
emh-core-c4k-1	10.111.195.159	54bf.6463.eada	Vlan108
emh-core-c4k-2	10.111.195.159	54bf.6463.eada	Vlan108
emh-core-c4k-1	10.111.195.160	d8cb.8a92.d3c5	Vlan108
emh-core-c4k-2	10.111.195.160	d8cb.8a92.d3c5	Vlan108
emh-core-c4k-1	10.111.195.162	8851.fb67.10df	Vlan108
emh-core-c4k-2	10.111.195.162	8851.fb67.10df	Vlan108
emh-core-c4k-1	10.111.195.166	8cdc.d425.c175	Vlan108
emh-core-c4k-2	10.111.195.166	8cdc.d425.c175	Vlan108
emh-core-c4k-1	10.111.195.17	b885.849e.de12	Vlan108
emh-core-c4k-2	10.111.195.17	b885.849e.de12	Vlan108
emh-core-c4k-1	10.111.195.171	6c2b.59f1.631d	Vlan108
emh-core-c4k-2	10.111.195.171	6c2b.59f1.631d	Vlan108
emh-core-c4k-1	10.111.195.173	6c2b.59e8.a240	Vlan108
emh-core-c4k-2	10.111.195.173	6c2b.59e8.a240	Vlan108
emh-core-c4k-1	10.111.195.174	d89e.f383.27ef	Vlan108
emh-core-c4k-2	10.111.195.174	d89e.f383.27ef	Vlan108
emh-core-c4k-1	10.111.195.179	d89e.f385.0690	Vlan108
emh-core-c4k-2	10.111.195.179	d89e.f385.0690	Vlan108
emh-core-c4k-1	10.111.195.18	6c0b.846c.4da4	Vlan108
emh-core-c4k-2	10.111.195.18	6c0b.846c.4da4	Vlan108
emh-core-c4k-1	10.111.195.180	d89e.f383.2ace	Vlan108
emh-core-c4k-2	10.111.195.180	d89e.f383.2ace	Vlan108
emh-core-c4k-1	10.111.195.184	1c66.6d8a.6967	Vlan108
emh-core-c4k-2	10.111.195.184	1c66.6d8a.6967	Vlan108
emh-core-c4k-1	10.111.195.189	6c0b.8492.59bc	Vlan108
emh-core-c4k-2	10.111.195.189	6c0b.8492.59bc	Vlan108
emh-core-c4k-1	10.111.195.190	6451.065c.bfbe	Vlan108
emh-core-c4k-2	10.111.195.190	6451.065c.bfbe	Vlan108
emh-core-c4k-1	10.111.195.193	1065.3005.a73b	Vlan108
emh-core-c4k-2	10.111.195.193	1065.3005.a73b	Vlan108
emh-core-c4k-1	10.111.195.196	a0d3.c124.ec4c	Vlan108
emh-core-c4k-2	10.111.195.196	a0d3.c124.ec4c	Vlan108
emh-core-c4k-1	10.111.195.199	6c0b.84e3.6692	Vlan108
emh-core-c4k-2	10.111.195.199	6c0b.84e3.6692	Vlan108
emh-core-c4k-1	10.111.195.2	6c0b.846c.4388	Vlan108
emh-core-c4k-2	10.111.195.2	6c0b.846c.4388	Vlan108
emh-core-c4k-1	10.111.195.20	6c0b.846a.7da2	Vlan108
emh-core-c4k-2	10.111.195.20	6c0b.846a.7da2	Vlan108
emh-core-c4k-1	10.111.195.200	d89e.f397.d9e6	Vlan108
emh-core-c4k-2	10.111.195.200	d89e.f397.d9e6	Vlan108
emh-core-c4k-1	10.111.195.203	1c66.6d8a.69af	Vlan108
emh-core-c4k-2	10.111.195.203	1c66.6d8a.69af	Vlan108
emh-core-c4k-1	10.111.195.205	6c2b.59f1.e348	Vlan108
emh-core-c4k-2	10.111.195.205	6c2b.59f1.e348	Vlan108
emh-core-c4k-1	10.111.195.210	6c0b.8492.59c2	Vlan108
emh-core-c4k-2	10.111.195.210	6c0b.8492.59c2	Vlan108
emh-core-c4k-1	10.111.195.211	0021.e1ff.339f	Vlan108
emh-core-c4k-2	10.111.195.211	0021.e1ff.339f	Vlan108
emh-core-c4k-1	10.111.195.212	6c2b.59e8.a750	Vlan108
emh-core-c4k-2	10.111.195.212	6c2b.59e8.a750	Vlan108
emh-core-c4k-1	10.111.195.215	ecb1.d72f.7ad8	Vlan108
emh-core-c4k-2	10.111.195.215	ecb1.d72f.7ad8	Vlan108
emh-core-c4k-1	10.111.195.216	6c0b.84e3.6558	Vlan108
emh-core-c4k-2	10.111.195.216	6c0b.84e3.6558	Vlan108
emh-core-c4k-1	10.111.195.219	6c0b.846c.4a15	Vlan108
emh-core-c4k-2	10.111.195.219	6c0b.846c.4a15	Vlan108
emh-core-c4k-1	10.111.195.22	c434.6b6c.00fa	Vlan108
emh-core-c4k-2	10.111.195.22	c434.6b6c.00fa	Vlan108
emh-core-c4k-1	10.111.195.221	d8cb.8a89.0559	Vlan108
emh-core-c4k-2	10.111.195.221	d8cb.8a89.0559	Vlan108
emh-core-c4k-1	10.111.195.224	6c0b.846b.ef70	Vlan108
emh-core-c4k-2	10.111.195.224	6c0b.846b.ef70	Vlan108
emh-core-c4k-1	10.111.195.229	6c0b.846a.7c1b	Vlan108
emh-core-c4k-2	10.111.195.229	6c0b.846a.7c1b	Vlan108
emh-core-c4k-1	10.111.195.232	6c0b.8492.58ca	Vlan108
emh-core-c4k-2	10.111.195.232	6c0b.8492.58ca	Vlan108
emh-core-c4k-1	10.111.195.233	1c66.6d8a.a77f	Vlan108
emh-core-c4k-2	10.111.195.233	1c66.6d8a.a77f	Vlan108
emh-core-c4k-1	10.111.195.238	54bf.6491.1234	Vlan108
emh-core-c4k-2	10.111.195.238	54bf.6491.1234	Vlan108
emh-core-c4k-1	10.111.195.239	d89e.f39a.8c86	Vlan108
emh-core-c4k-2	10.111.195.239	d89e.f39a.8c86	Vlan108
emh-core-c4k-1	10.111.195.240	d89e.f383.2b62	Vlan108
emh-core-c4k-2	10.111.195.240	d89e.f383.2b62	Vlan108
emh-core-c4k-1	10.111.195.244	6c0b.846b.efdc	Vlan108
emh-core-c4k-2	10.111.195.244	6c0b.846b.efdc	Vlan108
emh-core-c4k-1	10.111.195.247	6c0b.846a.4281	Vlan108
emh-core-c4k-2	10.111.195.247	6c0b.846a.4281	Vlan108
emh-core-c4k-1	10.111.195.249	c434.6b4e.1138	Vlan108
emh-core-c4k-2	10.111.195.249	c434.6b4e.1138	Vlan108
emh-core-c4k-1	10.111.195.25	8cdc.d424.865d	Vlan108
emh-core-c4k-2	10.111.195.25	8cdc.d424.865d	Vlan108
emh-core-c4k-1	10.111.195.254	6c0b.846c.4da1	Vlan108
emh-core-c4k-2	10.111.195.254	6c0b.846c.4da1	Vlan108
emh-core-c4k-1	10.111.195.255	6c0b.846c.499f	Vlan108
emh-core-c4k-2	10.111.195.255	6c0b.846c.499f	Vlan108
emh-core-c4k-1	10.111.195.26	0001.6cd8.5067	Vlan108
emh-core-c4k-2	10.111.195.26	0001.6cd8.5067	Vlan108
emh-core-c4k-1	10.111.195.31	6c0b.846c.4d82	Vlan108
emh-core-c4k-2	10.111.195.31	6c0b.846c.4d82	Vlan108
emh-core-c4k-1	10.111.195.32	8cdc.d423.1520	Vlan108
emh-core-c4k-2	10.111.195.32	8cdc.d423.1520	Vlan108
emh-core-c4k-1	10.111.195.34	6c0b.846c.4cdd	Vlan108
emh-core-c4k-2	10.111.195.34	6c0b.846c.4cdd	Vlan108
emh-core-c4k-1	10.111.195.37	d89e.f398.e346	Vlan108
emh-core-c4k-2	10.111.195.37	d89e.f398.e346	Vlan108
emh-core-c4k-1	10.111.195.39	d89e.f384.e540	Vlan108
emh-core-c4k-2	10.111.195.39	d89e.f384.e540	Vlan108
emh-core-c4k-1	10.111.195.40	6c2b.59e8.a9f9	Vlan108
emh-core-c4k-2	10.111.195.40	6c2b.59e8.a9f9	Vlan108
emh-core-c4k-1	10.111.195.50	6c2b.59f1.6290	Vlan108
emh-core-c4k-2	10.111.195.50	6c2b.59f1.6290	Vlan108
emh-core-c4k-1	10.111.195.53	8cdc.d423.145d	Vlan108
emh-core-c4k-2	10.111.195.53	8cdc.d423.145d	Vlan108
emh-core-c4k-1	10.111.195.54	d89e.f399.0830	Vlan108
emh-core-c4k-2	10.111.195.54	d89e.f399.0830	Vlan108
emh-core-c4k-1	10.111.195.55	6c2b.59f1.c0c3	Vlan108
emh-core-c4k-2	10.111.195.55	6c2b.59f1.c0c3	Vlan108
emh-core-c4k-1	10.111.195.56	b885.849e.af04	Vlan108
emh-core-c4k-2	10.111.195.56	b885.849e.af04	Vlan108
emh-core-c4k-1	10.111.195.58	d89e.f399.07f7	Vlan108
emh-core-c4k-2	10.111.195.58	d89e.f399.07f7	Vlan108
emh-core-c4k-1	10.111.195.60	0001.6cd8.30c3	Vlan108
emh-core-c4k-2	10.111.195.60	0001.6cd8.30c3	Vlan108
emh-core-c4k-1	10.111.195.61	6c2b.59f1.e478	Vlan108
emh-core-c4k-2	10.111.195.61	6c2b.59f1.e478	Vlan108
emh-core-c4k-1	10.111.195.62	b885.849e.a88e	Vlan108
emh-core-c4k-2	10.111.195.62	b885.849e.a88e	Vlan108
emh-core-c4k-1	10.111.195.64	d89e.f383.0608	Vlan108
emh-core-c4k-2	10.111.195.64	d89e.f383.0608	Vlan108
emh-core-c4k-1	10.111.195.66	6c0b.846c.46e4	Vlan108
emh-core-c4k-2	10.111.195.66	6c0b.846c.46e4	Vlan108
emh-core-c4k-1	10.111.195.73	6451.065c.bf92	Vlan108
emh-core-c4k-2	10.111.195.73	6451.065c.bf92	Vlan108
emh-core-c4k-1	10.111.195.75	6c2b.59f1.e5c6	Vlan108
emh-core-c4k-2	10.111.195.75	6c2b.59f1.e5c6	Vlan108
emh-core-c4k-1	10.111.196.105	4ccc.6a52.e111	Vlan108
emh-core-c4k-2	10.111.196.105	4ccc.6a52.e111	Vlan108
emh-core-c4k-1	10.111.196.106	6c0b.8492.5810	Vlan108
emh-core-c4k-2	10.111.196.106	6c0b.8492.5810	Vlan108
emh-core-c4k-1	10.111.196.107	d8cb.8a92.d43e	Vlan108
emh-core-c4k-2	10.111.196.107	d8cb.8a92.d43e	Vlan108
emh-core-c4k-1	10.111.196.109	e4b9.7ad0.a6fe	Vlan108
emh-core-c4k-2	10.111.196.109	e4b9.7ad0.a6fe	Vlan108
emh-core-c4k-1	10.111.196.11	1c66.6d8a.6ae2	Vlan108
emh-core-c4k-2	10.111.196.11	1c66.6d8a.6ae2	Vlan108
emh-core-c4k-1	10.111.196.111	6c3b.e53e.94ad	Vlan108
emh-core-c4k-2	10.111.196.111	6c3b.e53e.94ad	Vlan108
emh-core-c4k-1	10.111.196.113	6c0b.8492.5848	Vlan108
emh-core-c4k-2	10.111.196.113	6c0b.8492.5848	Vlan108
emh-core-c4k-1	10.111.196.114	6c0b.846c.403d	Vlan108
emh-core-c4k-2	10.111.196.114	6c0b.846c.403d	Vlan108
emh-core-c4k-1	10.111.196.115	54ee.7567.d608	Vlan108
emh-core-c4k-2	10.111.196.115	54ee.7567.d608	Vlan108
emh-core-c4k-1	10.111.196.117	a048.1c92.cc0d	Vlan108
emh-core-c4k-2	10.111.196.117	a048.1c92.cc0d	Vlan108
emh-core-c4k-1	10.111.196.118	a0d3.c124.ec4e	Vlan108
emh-core-c4k-2	10.111.196.118	a0d3.c124.ec4e	Vlan108
emh-core-c4k-1	10.111.196.12	6c0b.846a.6fa9	Vlan108
emh-core-c4k-2	10.111.196.12	6c0b.846a.6fa9	Vlan108
emh-core-c4k-1	10.111.196.120	d8cb.8a8a.9e0b	Vlan108
emh-core-c4k-2	10.111.196.120	d8cb.8a8a.9e0b	Vlan108
emh-core-c4k-1	10.111.196.125	d89e.f397.e7ee	Vlan108
emh-core-c4k-2	10.111.196.125	d89e.f397.e7ee	Vlan108
emh-core-c4k-1	10.111.196.127	6c0b.846a.7850	Vlan108
emh-core-c4k-2	10.111.196.127	6c0b.846a.7850	Vlan108
emh-core-c4k-1	10.111.196.131	6c2b.59f1.cc9b	Vlan108
emh-core-c4k-2	10.111.196.131	6c2b.59f1.cc9b	Vlan108
emh-core-c4k-1	10.111.196.142	54bf.6497.5705	Vlan108
emh-core-c4k-2	10.111.196.142	54bf.6497.5705	Vlan108
emh-core-c4k-1	10.111.196.144	c434.6b6a.0742	Vlan108
emh-core-c4k-2	10.111.196.144	c434.6b6a.0742	Vlan108
emh-core-c4k-1	10.111.196.148	6c2b.59f0.50d9	Vlan108
emh-core-c4k-2	10.111.196.148	6c2b.59f0.50d9	Vlan108
emh-core-c4k-1	10.111.196.150	6c2b.59f1.5f5c	Vlan108
